family,n,k,seed,algo,tour_len,offline_opt_lb,competitive_ratio,time_ms,status
C,160,12,4,CR,4.53059132060566,4.53059132060566,1.0,1412,OK
C,160,12,4,CNN,4.53059132060566,4.53059132060566,1.0,245,OK
C,160,48,4,CR,6.423294112255483,4.53059132060566,1.4177606536792648,1398,OK
C,160,48,4,CNN,6.432720053864815,4.53059132060566,1.419841163913428,273,OK
C,160,0,5,CR,3.7424779768341354,3.7424779768341314,1.000000000000001,1400,OK
C,160,0,5,CNN,3.7424779768341354,3.7424779768341314,1.000000000000001,229,OK
C,160,12,5,CR,3.7424779768341354,3.7424779768341314,1.000000000000001,1396,OK
C,160,12,5,CNN,3.7424779768341354,3.7424779768341314,1.000000000000001,201,OK
C,160,48,5,CR,5.0935234599072485,3.7424779768341314,1.3610029214429753,1369,OK
C,160,48,5,CNN,5.10086079697805,3.7424779768341314,1.3629634772875838,230,OK
C,160,0,6,CR,4.559167308496478,4.559167308496478,1.0,1351,OK
C,160,0,6,CNN,4.559167308496478,4.559167308496478,1.0,195,OK
C,160,12,6,CR,4.559167308496478,4.559167308496478,1.0,1338,OK
C,160,12,6,CNN,4.559167308496478,4.559167308496478,1.0,201,OK
C,160,48,6,CR,4.559167308496478,4.559167308496478,1.0,1353,OK
C,160,48,6,CNN,4.559167308496478,4.559167308496478,1.0,195,OK
C,160,0,7,CR,4.015698818280095,4.015698818280092,1.0000000000000007,1351,OK
C,160,0,7,CNN,4.015698818280095,4.015698818280092,1.0000000000000007,206,OK
C,160,12,7,CR,4.015698818280095,4.015698818280092,1.0000000000000007,1361,OK
C,160,12,7,CNN,4.015698818280095,4.015698818280092,1.0000000000000007,210,OK
C,160,48,7,CR,4.662400559491542,4.015698818280092,1.161043387583641,1341,OK
C,160,48,7,CNN,4.668245713555884,4.015698818280092,1.162498963394689,219,OK
C,160,0,8,CR,5.0728804928860916,5.072880492886089,1.0000000000000004,1332,OK
C,160,0,8,CNN,5.0728804928860916,5.072880492886089,1.0000000000000004,208,OK
C,160,12,8,CR,5.0728804928860916,5.072880492886089,1.0000000000000004,1355,OK
C,160,12,8,CNN,5.0728804928860916,5.072880492886089,1.0000000000000004,196,OK
C,160,48,8,CR,5.581984293207474,5.072880492886089,1.1003579329407271,1333,OK
C,160,48,8,CNN,5.61226346153883,5.072880492886089,1.1063267643322447,206,OK
C,160,0,9,CR,4.48080844377769,4.48080844377769,1.0,1332,OK
C,160,0,9,CNN,4.48080844377769,4.48080844377769,1.0,191,OK
C,160,12,9,CR,4.48080844377769,4.48080844377769,1.0,1350,OK
C,160,12,9,CNN,4.48080844377769,4.48080844377769,1.0,188,OK
C,160,48,9,CR,5.62146670981745,4.48080844377769,1.2545652822145843,1358,OK
C,160,48,9,CNN,5.624672682150509,4.48080844377769,1.2552807719243735,193,OK
C,160,0,10,CR,3.4293202672755547,3.429320267275555,0.9999999999999999,1397,OK
C,160,0,10,CNN,3.4293202672755547,3.429320267275555,0.9999999999999999,225,OK
C,160,12,10,CR,4.038243701877684,3.429320267275555,1.1775638864683502,1366,OK
C,160,12,10,CNN,4.05447812629718,3.429320267275555,1.1822978929635772,249,OK
C,160,48,10,CR,3.4293202672755547,3.429320267275555,0.9999999999999999,1385,OK
C,160,48,10,CNN,3.4293202672755547,3.429320267275555,0.9999999999999999,241,OK
C,160,0,11,CR,3.436991703039476,3.4369917030394785,0.9999999999999992,1459,OK
C,160,0,11,CNN,3.436991703039476,3.4369917030394785,0.9999999999999992,252,OK
C,160,12,11,CR,3.436991703039476,3.4369917030394785,0.9999999999999992,1365,OK
C,160,12,11,CNN,3.436991703039476,3.4369917030394785,0.9999999999999992,229,OK
C,160,48,11,CR,3.436991703039476,3.4369917030394785,0.9999999999999992,1384,OK
C,160,48,11,CNN,3.436991703039476,3.4369917030394785,0.9999999999999992,244,OK
C,160,0,12,CR,4.045925447390591,4.045925447390588,1.0000000000000007,1357,OK
C,160,0,12,CNN,4.045925447390591,4.045925447390588,1.0000000000000007,228,OK
C,160,12,12,CR,4.045925447390591,4.045925447390588,1.0000000000000007,1340,OK
C,160,12,12,CNN,4.045925447390591,4.045925447390588,1.0000000000000007,198,OK
C,160,48,12,CR,4.045925447390591,4.045925447390588,1.0000000000000007,1351,OK
C,160,48,12,CNN,4.045925447390591,4.045925447390588,1.0000000000000007,196,OK
C,160,0,13,CR,3.7500266375451012,3.7500266375451012,1.0,1329,OK
C,160,0,13,CNN,3.7500266375451012,3.7500266375451012,1.0,181,OK
C,160,12,13,CR,3.7500266375451012,3.7500266375451012,1.0,1322,OK
C,160,12,13,CNN,3.7500266375451012,3.7500266375451012,1.0,175,OK
C,160,48,13,CR,3.7500266375451012,3.7500266375451012,1.0,1319,OK
C,160,48,13,CNN,3.7500266375451012,3.7500266375451012,1.0,180,OK
C,160,0,14,CR,4.0109682960452515,4.0109682960452515,1.0,1310,OK
C,160,0,14,CNN,4.0109682960452515,4.0109682960452515,1.0,176,OK
C,160,12,14,CR,4.0109682960452515,4.0109682960452515,1.0,1303,OK
C,160,12,14,CNN,4.0109682960452515,4.0109682960452515,1.0,179,OK
C,160,48,14,CR,4.0109682960452515,4.0109682960452515,1.0,1338,OK
C,160,48,14,CNN,4.0109682960452515,4.0109682960452515,1.0,180,OK
C,160,0,15,CR,3.454850556368712,3.454850556368711,1.0000000000000002,1371,OK
C,160,0,15,CNN,3.454850556368712,3.454850556368711,1.0000000000000002,234,OK
C,160,12,15,CR,3.454850556368712,3.454850556368711,1.0000000000000002,1360,OK
C,160,12,15,CNN,3.454850556368712,3.454850556368711,1.0000000000000002,218,OK
C,160,48,15,CR,3.686489245558846,3.454850556368711,1.0670473832111578,1350,OK
C,160,48,15,CNN,3.7400290550876796,3.454850556368711,1.082544380448893,216,OK
C,160,0,16,CR,2.538860805125089,2.538860805125089,1.0,1345,OK
C,160,0,16,CNN,2.538860805125089,2.538860805125089,1.0,242,OK
C,160,12,16,CR,2.59192457650991,2.538860805125089,1.0209006225460269,1392,OK
C,160,12,16,CNN,2.595583110011879,2.538860805125089,1.0223416363639501,222,OK
C,160,48,16,CR,2.538860805125089,2.538860805125089,1.0,1372,OK
C,160,48,16,CNN,2.538860805125089,2.538860805125089,1.0,225,OK
C,160,0,17,CR,4.036365987199541,4.036365987199539,1.0000000000000004,1407,OK
C,160,0,17,CNN,4.036365987199541,4.036365987199539,1.0000000000000004,256,OK
C,160,12,17,CR,4.036365987199541,4.036365987199539,1.0000000000000004,1519,OK
C,160,12,17,CNN,4.036365987199541,4.036365987199539,1.0000000000000004,234,OK
C,160,48,17,CR,4.036365987199541,4.036365987199539,1.0000000000000004,1497,OK
C,160,48,17,CNN,4.036365987199541,4.036365987199539,1.0000000000000004,255,OK
C,160,0,18,CR,3.1970756529863245,3.1970756529863227,1.0000000000000007,1502,OK
C,160,0,18,CNN,3.1970756529863245,3.1970756529863227,1.0000000000000007,211,OK
C,160,12,18,CR,3.1970756529863245,3.1970756529863227,1.0000000000000007,1527,OK
C,160,12,18,CNN,3.1970756529863245,3.1970756529863227,1.0000000000000007,223,OK
C,160,48,18,CR,3.1970756529863245,3.1970756529863227,1.0000000000000007,1464,OK
C,160,48,18,CNN,3.1970756529863245,3.1970756529863227,1.0000000000000007,196,OK
C,160,0,19,CR,4.07335828175991,4.073358281759911,0.9999999999999998,1390,OK
C,160,0,19,CNN,4.07335828175991,4.073358281759911,0.9999999999999998,225,OK
C,160,12,19,CR,4.07335828175991,4.073358281759911,0.9999999999999998,1457,OK
C,160,12,19,CNN,4.07335828175991,4.073358281759911,0.9999999999999998,216,OK
C,160,48,19,CR,4.07335828175991,4.073358281759911,0.9999999999999998,1415,OK
C,160,48,19,CNN,4.07335828175991,4.073358281759911,0.9999999999999998,203,OK
C,160,0,20,CR,3.4819613078346108,3.4819613078346108,1.0,1420,OK
C,160,0,20,CNN,3.4819613078346108,3.4819613078346108,1.0,262,OK
C,160,12,20,CR,3.4819613078346108,3.4819613078346108,1.0,1429,OK
C,160,12,20,CNN,3.4819613078346108,3.4819613078346108,1.0,269,OK
C,160,48,20,CR,3.4819613078346108,3.4819613078346108,1.0,1391,OK
C,160,48,20,CNN,3.4819613078346108,3.4819613078346108,1.0,269,OK
C,160,0,21,CR,3.658552310746726,3.6585523107467255,1.0000000000000002,1362,OK
C,160,0,21,CNN,3.658552310746726,3.6585523107467255,1.0000000000000002,246,OK
C,160,12,21,CR,5.063417150048063,3.6585523107467255,1.3839947388956697,1415,OK
C,160,12,21,CNN,5.089897378231642,3.6585523107467255,1.3912326368220695,254,OK
C,160,48,21,CR,3.658552310746726,3.6585523107467255,1.0000000000000002,1379,OK
C,160,48,21,CNN,3.658552310746726,3.6585523107467255,1.0000000000000002,236,OK
C,160,0,22,CR,5.058959145044903,5.058959145044905,0.9999999999999997,1268,OK
C,160,0,22,CNN,5.058959145044903,5.058959145044905,0.9999999999999997,131,OK
C,160,12,22,CR,5.058959145044903,5.058959145044905,0.9999999999999997,1277,OK
C,160,12,22,CNN,5.058959145044903,5.058959145044905,0.9999999999999997,143,OK
C,160,48,22,CR,6.603927008637987,5.058959145044905,1.3053924373171368,1278,OK
C,160,48,22,CNN,6.6096008522940135,5.058959145044905,1.3065139809970425,140,OK
C,160,0,23,CR,4.328580073461178,4.328580073461176,1.0000000000000004,1331,OK
C,160,0,23,CNN,4.328580073461178,4.328580073461176,1.0000000000000004,187,OK
C,160,12,23,CR,6.149120805481559,4.328580073461176,1.4205861278118068,1320,OK
C,160,12,23,CNN,6.153480072389676,4.328580073461176,1.4215932171653904,189,OK
C,160,48,23,CR,4.328580073461178,4.328580073461176,1.0000000000000004,1328,OK
C,160,48,23,CNN,4.328580073461178,4.328580073461176,1.0000000000000004,195,OK
C,160,0,24,CR,3.7120468895660768,3.7120468895660763,1.0000000000000002,1339,OK
C,160,0,24,CNN,3.7120468895660768,3.7120468895660763,1.0000000000000002,212,OK
C,160,12,24,CR,3.7120468895660768,3.7120468895660763,1.0000000000000002,1351,OK
C,160,12,24,CNN,3.7120468895660768,3.7120468895660763,1.0000000000000002,213,OK
C,160,48,24,CR,4.922860731727624,3.7120468895660763,1.3261849535265668,1348,OK
C,160,48,24,CNN,4.93006618138493,3.7120468895660763,1.328126052298126,219,OK
C,160,0,25,CR,4.613657482926191,4.613657482926191,1.0,1329,OK
C,160,0,25,CNN,4.613657482926191,4.613657482926191,1.0,189,OK
C,160,12,25,CR,4.707990266824059,4.613657482926191,1.020446421141354,1345,OK
C,160,12,25,CNN,4.717219760410653,4.613657482926191,1.022446893352555,210,OK
C,160,48,25,CR,4.667763284474553,4.613657482926191,1.0117273121701365,1333,OK
C,160,48,25,CNN,4.71162377993983,4.613657482926191,1.0212339770293273,200,OK
C,160,0,26,CR,3.9788807198940574,3.978880719894057,1.0000000000000002,1356,OK
C,160,0,26,CNN,3.9788807198940574,3.978880719894057,1.0000000000000002,194,OK
C,160,12,26,CR,3.9788807198940574,3.978880719894057,1.0000000000000002,1343,OK
C,160,12,26,CNN,3.9788807198940574,3.978880719894057,1.0000000000000002,180,OK
C,160,48,26,CR,5.396194655774474,3.978880719894057,1.3562092044614384,1328,OK
C,160,48,26,CNN,5.3966680745820215,3.978880719894057,1.3563281873716775,199,OK
C,160,0,27,CR,4.857216767365515,4.857216767365514,1.0000000000000002,1397,OK
C,160,0,27,CNN,4.857216767365515,4.857216767365514,1.0000000000000002,223,OK
C,160,12,27,CR,4.857216767365515,4.857216767365514,1.0000000000000002,1369,OK
C,160,12,27,CNN,4.857216767365515,4.857216767365514,1.0000000000000002,208,OK
C,160,48,27,CR,5.977444376901938,4.857216767365514,1.2306315866038688,1351,OK
C,160,48,27,CNN,6.011401015041256,4.857216767365514,1.2376225527817557,237,OK
C,160,0,28,CR,3.390471785000017,3.3904717850000163,1.0000000000000002,1381,OK
C,160,0,28,CNN,3.390471785000017,3.3904717850000163,1.0000000000000002,207,OK
C,160,12,28,CR,3.390471785000017,3.3904717850000163,1.0000000000000002,1384,OK
C,160,12,28,CNN,3.390471785000017,3.3904717850000163,1.0000000000000002,214,OK
C,160,48,28,CR,4.051526987478791,3.3904717850000163,1.1949744001420062,1350,OK
C,160,48,28,CNN,4.0833841389887215,3.3904717850000163,1.2043704823187908,222,OK
C,160,0,29,CR,3.657968799595117,3.657968799595119,0.9999999999999996,1306,OK
C,160,0,29,CNN,3.657968799595117,3.657968799595119,0.9999999999999996,164,OK
C,160,12,29,CR,3.657968799595117,3.657968799595119,0.9999999999999996,1331,OK
C,160,12,29,CNN,3.657968799595117,3.657968799595119,0.9999999999999996,154,OK
C,160,48,29,CR,4.143946930063289,3.657968799595119,1.1328546406743438,1312,OK
C,160,48,29,CNN,4.1530077873073346,3.657968799595119,1.1353316594080871,155,OK
D,20,0,0,CR,21.800000000000004,22.486349517372673,0.9694770591001263,401,OK
D,20,0,0,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,0,CR,21.800000000000004,22.486349517372673,0.9694770591001263,420,OK
D,20,4,0,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,0,CR,21.800000000000004,22.486349517372673,0.9694770591001263,417,OK
D,20,6,0,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,0,1,CR,21.800000000000004,22.486349517372673,0.9694770591001263,415,OK
D,20,0,1,CNN,22.486349517372673,22.486349517372673,1.0,2,OK
D,20,4,1,CR,21.800000000000004,22.486349517372673,0.9694770591001263,406,OK
D,20,4,1,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,1,CR,,,,399,ERROR
D,20,6,1,CNN,31.50713578936527,22.486349517372673,1.401167217694595,1,OK
D,20,0,2,CR,21.800000000000004,22.486349517372673,0.9694770591001263,387,OK
D,20,0,2,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,2,CR,24.450281539872886,22.486349517372673,1.087338855112205,409,OK
D,20,4,2,CNN,28.477054302287243,22.486349517372673,1.2664151769181666,1,OK
D,20,6,2,CR,21.800000000000004,22.486349517372673,0.9694770591001263,427,OK
D,20,6,2,CNN,28.33663105724556,22.486349517372673,1.2601703551460424,2,OK
D,20,0,3,CR,21.800000000000004,22.486349517372673,0.9694770591001263,387,OK
D,20,0,3,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,3,CR,21.800000000000004,22.486349517372673,0.9694770591001263,396,OK
D,20,4,3,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,3,CR,,,,378,ERROR
D,20,6,3,CNN,26.10713578936527,22.486349517372673,1.1610215241560318,3,OK
D,20,0,4,CR,21.800000000000004,22.486349517372673,0.9694770591001263,388,OK
D,20,0,4,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,4,CR,,,,10000,TIMEOUT
D,20,4,4,CNN,26.958485472372253,22.486349517372673,1.1988822575022444,1,OK
D,20,6,4,CR,21.800000000000004,22.486349517372673,0.9694770591001263,387,OK
D,20,6,4,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,0,5,CR,21.800000000000004,22.486349517372673,0.9694770591001263,383,OK
D,20,0,5,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,5,CR,21.800000000000004,22.486349517372673,0.9694770591001263,382,OK
D,20,4,5,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,5,CR,21.800000000000004,22.486349517372673,0.9694770591001263,383,OK
D,20,6,5,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,0,6,CR,21.800000000000004,22.486349517372673,0.9694770591001263,397,OK
D,20,0,6,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,6,CR,21.800000000000004,22.486349517372673,0.9694770591001263,381,OK
D,20,4,6,CNN,28.33663105724556,22.486349517372673,1.2601703551460424,1,OK
D,20,6,6,CR,30.048191962583275,22.486349517372673,1.33628590711749,387,OK
D,20,6,6,CNN,30.122417494872465,22.486349517372673,1.3395868222896856,1,OK
D,20,0,7,CR,21.800000000000004,22.486349517372673,0.9694770591001263,378,OK
D,20,0,7,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,7,CR,21.800000000000004,22.486349517372673,0.9694770591001263,380,OK
D,20,4,7,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,7,CR,,,,10000,TIMEOUT
D,20,6,7,CNN,28.143203766865057,22.486349517372673,1.251568367961281,2,OK
D,20,0,8,CR,21.800000000000004,22.486349517372673,0.9694770591001263,383,OK
D,20,0,8,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,8,CR,21.800000000000004,22.486349517372673,0.9694770591001263,381,OK
D,20,4,8,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,8,CR,21.800000000000004,22.486349517372673,0.9694770591001263,383,OK
D,20,6,8,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,0,9,CR,21.800000000000004,22.486349517372673,0.9694770591001263,376,OK
D,20,0,9,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,9,CR,21.800000000000004,22.486349517372673,0.9694770591001263,379,OK
D,20,4,9,CNN,28.33663105724556,22.486349517372673,1.2601703551460424,1,OK
D,20,6,9,CR,25.2142135623731,22.486349517372673,1.1213120005491737,381,OK
D,20,6,9,CNN,27.314776642118865,22.486349517372673,1.2147270334393676,1,OK
D,20,0,10,CR,21.800000000000004,22.486349517372673,0.9694770591001263,383,OK
D,20,0,10,CNN,22.486349517372673,22.486349517372673,1.0,2,OK
D,20,4,10,CR,26.19834563766817,22.486349517372673,1.1650777560594108,378,OK
D,20,4,10,CNN,26.66449510224598,22.486349517372673,1.185808086886016,1,OK
D,20,6,10,CR,29.45685424949238,22.486349517372673,1.3099882765201343,375,OK
D,20,6,10,CNN,28.886349517372672,22.486349517372673,1.284617118267927,1,OK
D,20,0,11,CR,21.800000000000004,22.486349517372673,0.9694770591001263,374,OK
D,20,0,11,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,11,CR,21.800000000000004,22.486349517372673,0.9694770591001263,388,OK
D,20,4,11,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,11,CR,23.2142135623731,22.486349517372673,1.0323691510904467,387,OK
D,20,6,11,CNN,42.97269903474535,22.486349517372673,1.9110571505412728,1,OK
D,20,0,12,CR,21.800000000000004,22.486349517372673,0.9694770591001263,388,OK
D,20,0,12,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,12,CR,26.803896913132156,22.486349517372673,1.1920074840259776,384,OK
D,20,4,12,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,12,CR,21.800000000000004,22.486349517372673,0.9694770591001263,389,OK
D,20,6,12,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,0,13,CR,21.800000000000004,22.486349517372673,0.9694770591001263,383,OK
D,20,0,13,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,13,CR,21.800000000000004,22.486349517372673,0.9694770591001263,389,OK
D,20,4,13,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,13,CR,21.800000000000004,22.486349517372673,0.9694770591001263,383,OK
D,20,6,13,CNN,22.486349517372673,22.486349517372673,1.0,2,OK
D,20,0,14,CR,21.800000000000004,22.486349517372673,0.9694770591001263,379,OK
D,20,0,14,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,14,CR,21.800000000000004,22.486349517372673,0.9694770591001263,388,OK
D,20,4,14,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,14,CR,21.800000000000004,22.486349517372673,0.9694770591001263,386,OK
D,20,6,14,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,0,15,CR,21.800000000000004,22.486349517372673,0.9694770591001263,378,OK
D,20,0,15,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,15,CR,21.800000000000004,22.486349517372673,0.9694770591001263,378,OK
D,20,4,15,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,15,CR,,,,10000,TIMEOUT
D,20,6,15,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,0,16,CR,21.800000000000004,22.486349517372673,0.9694770591001263,389,OK
D,20,0,16,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,16,CR,21.800000000000004,22.486349517372673,0.9694770591001263,384,OK
D,20,4,16,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,16,CR,21.800000000000004,22.486349517372673,0.9694770591001263,379,OK
D,20,6,16,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,0,17,CR,21.800000000000004,22.486349517372673,0.9694770591001263,375,OK
D,20,0,17,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,17,CR,29.45685424949238,22.486349517372673,1.3099882765201343,374,OK
D,20,4,17,CNN,28.886349517372672,22.486349517372673,1.284617118267927,1,OK
D,20,6,17,CR,25.036067977499794,22.486349517372673,1.113389612580612,381,OK
D,20,6,17,CNN,26.486349517372673,22.486349517372673,1.1778856989174544,1,OK
D,20,0,18,CR,21.800000000000004,22.486349517372673,0.9694770591001263,368,OK
D,20,0,18,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,18,CR,,,,376,ERROR
D,20,4,18,CNN,26.10713578936527,22.486349517372673,1.1610215241560318,2,OK
D,20,6,18,CR,27.59834563766817,22.486349517372673,1.2273377506805199,377,OK
D,20,6,18,CNN,31.91477664211887,22.486349517372673,1.4192955871944404,1,OK
D,20,0,19,CR,21.800000000000004,22.486349517372673,0.9694770591001263,378,OK
D,20,0,19,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,19,CR,21.800000000000004,22.486349517372673,0.9694770591001263,376,OK
D,20,4,19,CNN,22.486349517372673,22.486349517372673,1.0,2,OK
D,20,6,19,CR,21.800000000000004,22.486349517372673,0.9694770591001263,385,OK
D,20,6,19,CNN,22.486349517372673,22.486349517372673,1.0,2,OK
D,20,0,20,CR,21.800000000000004,22.486349517372673,0.9694770591001263,378,OK
D,20,0,20,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,20,CR,21.800000000000004,22.486349517372673,0.9694770591001263,382,OK
D,20,4,20,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,20,CR,25.2142135623731,22.486349517372673,1.1213120005491737,379,OK
D,20,6,20,CNN,27.314776642118865,22.486349517372673,1.2147270334393676,1,OK
D,20,0,21,CR,21.800000000000004,22.486349517372673,0.9694770591001263,369,OK
D,20,0,21,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,21,CR,23.2142135623731,22.486349517372673,1.0323691510904467,378,OK
D,20,4,21,CNN,42.97269903474535,22.486349517372673,1.9110571505412728,1,OK
D,20,6,21,CR,30.092922226992172,22.486349517372673,1.3382751257042746,373,OK
D,20,6,21,CNN,30.291900792836664,22.486349517372673,1.3471239860179849,1,OK
D,20,0,22,CR,21.800000000000004,22.486349517372673,0.9694770591001263,378,OK
D,20,0,22,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,22,CR,30.048191962583275,22.486349517372673,1.33628590711749,375,OK
D,20,4,22,CNN,30.30056307974577,22.486349517372673,1.3475092102582473,1,OK
D,20,6,22,CR,21.800000000000004,22.486349517372673,0.9694770591001263,375,OK
D,20,6,22,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,0,23,CR,21.800000000000004,22.486349517372673,0.9694770591001263,372,OK
D,20,0,23,CNN,22.486349517372673,22.486349517372673,1.0,2,OK
D,20,4,23,CR,,,,382,ERROR
D,20,4,23,CNN,26.958485472372253,22.486349517372673,1.1988822575022444,1,OK
D,20,6,23,CR,21.800000000000004,22.486349517372673,0.9694770591001263,376,OK
D,20,6,23,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,0,24,CR,21.800000000000004,22.486349517372673,0.9694770591001263,377,OK
D,20,0,24,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,24,CR,21.800000000000004,22.486349517372673,0.9694770591001263,369,OK
D,20,4,24,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,24,CR,21.800000000000004,22.486349517372673,0.9694770591001263,370,OK
D,20,6,24,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,0,25,CR,21.800000000000004,22.486349517372673,0.9694770591001263,378,OK
D,20,0,25,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,25,CR,21.800000000000004,22.486349517372673,0.9694770591001263,378,OK
D,20,4,25,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,25,CR,26.848627177541054,22.486349517372673,1.1939967026127625,375,OK
D,20,6,25,CNN,28.46284073991415,22.486349517372673,1.2657830795489553,2,OK
D,20,0,26,CR,21.800000000000004,22.486349517372673,0.9694770591001263,383,OK
D,20,0,26,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,26,CR,,,,10000,TIMEOUT
D,20,4,26,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,26,CR,21.800000000000004,22.486349517372673,0.9694770591001263,388,OK
D,20,6,26,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,0,27,CR,21.800000000000004,22.486349517372673,0.9694770591001263,383,OK
D,20,0,27,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,27,CR,25.2142135623731,22.486349517372673,1.1213120005491737,380,OK
D,20,4,27,CNN,27.314776642118865,22.486349517372673,1.2147270334393676,1,OK
D,20,6,27,CR,23.214213562373097,22.486349517372673,1.0323691510904465,377,OK
D,20,6,27,CNN,25.900563079745773,22.486349517372673,1.1518349414490476,1,OK
D,20,0,28,CR,21.800000000000004,22.486349517372673,0.9694770591001263,372,OK
D,20,0,28,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,28,CR,25.03606797749979,22.486349517372673,1.113389612580612,377,OK
D,20,4,28,CNN,26.958485472372253,22.486349517372673,1.1988822575022444,1,OK
D,20,6,28,CR,25.864495102245986,22.486349517372673,1.1502309471025254,368,OK
D,20,6,28,CNN,28.283238505927553,22.486349517372673,1.257795912318995,1,OK
D,20,0,29,CR,21.800000000000004,22.486349517372673,0.9694770591001263,374,OK
D,20,0,29,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,4,29,CR,21.800000000000004,22.486349517372673,0.9694770591001263,375,OK
D,20,4,29,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,20,6,29,CR,21.800000000000004,22.486349517372673,0.9694770591001263,382,OK
D,20,6,29,CNN,22.486349517372673,22.486349517372673,1.0,1,OK
D,40,0,0,CR,43.0142135623731,44.92241749487246,0.9575222341336111,388,OK
D,40,0,0,CNN,44.92241749487246,44.92241749487246,1.0,4,OK
D,40,6,0,CR,43.0142135623731,44.92241749487246,0.9575222341336111,387,OK
D,40,6,0,CNN,44.92241749487246,44.92241749487246,1.0,4,OK
D,40,12,0,CR,48.83544634700739,44.92241749487246,1.0871063729502441,395,OK
D,40,12,0,CNN,52.99455344987203,44.92241749487246,1.1796905955900734,4,OK
D,40,0,1,CR,43.0142135623731,44.92241749487246,0.9575222341336111,386,OK
D,40,0,1,CNN,44.92241749487246,44.92241749487246,1.0,4,OK
D,40,6,1,CR,,,,388,ERROR
D,40,6,1,CNN,53.90758230200696,44.92241749487246,1.2000151663289287,5,OK
D,40,12,1,CR,43.0142135623731,44.92241749487246,0.9575222341336111,392,OK
D,40,12,1,CNN,44.92241749487246,44.92241749487246,1.0,4,OK
D,40,0,2,CR,43.0142135623731,44.92241749487246,0.9575222341336111,387,OK
D,40,0,2,CNN,44.92241749487246,44.92241749487246,1.0,5,OK
D,40,6,2,CR,43.0142135623731,44.92241749487246,0.9575222341336111,396,OK
